cell_line,patient_id,histotype_code,rna_passage,wes_passage,tmt_plex,gene,ensembl_gene_id,panel_group,arm,segment_gene_covered_fraction,gene_segment_log2,gene_segment_min_log2,gene_segment_max_log2,n_segments_overlapping_gene,target_bins,positive_target_bins,zero_depth_target_bins,target_overlap_bp,target_bin_median_log2,target_bin_min_log2,target_bin_max_log2,target_bin_iqr_log2,gene_target_length_weighted_mean_depth,arm_median_log2,segment_minus_arm_log2,target_median_minus_arm_log2,segment_minus_target_median_log2,relative_screen_eligible,supported_relative_gain_screen,supported_relative_loss_screen,segment_bin_disagreement_flag,target_only_extreme_flag,zero_depth_followup_flag,status,rna_tpm,protein_log2_normalised,protein_isodoping,rna_tpm_rank_desc,rna_tpm_n_models,protein_log2_normalised_rank_desc,protein_log2_normalised_n_models,wes_measured
TOV2414,TOV2414,MC,p69,P65,5.0,POLE,ENSG00000177084,other_locus_screen,12q,1.0,-0.0049092565219532,-0.0049092565219532,-0.0049092565219532,1.0,31.0,31.0,0.0,6943.0,-0.15093105652195332,-1.0587060565219533,0.8182609434780467,0.570556,49.43899707619185,-0.0049092565219532,0.0,-0.14602180000000012,0.14602180000000012,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",14.8014914,10.14656911960943,False,25.0,31.0,29.0,31.0,True
TOV2414,TOV2414,MC,p69,P65,5.0,POLD1,ENSG00000062822,other_locus_screen,19q,1.0,-0.0392118565219532,-0.0392118565219532,-0.0392118565219532,1.0,2.0,2.0,0.0,289.0,0.6691824434780467,-0.24889905652195332,1.5872639434780467,0.9180815,70.3771339100346,-0.0392118565219532,0.0,0.7083942999999999,-0.7083942999999999,False,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",37.152827399999985,13.58839629062643,False,22.0,31.0,31.0,31.0,True
TOV2414,TOV2414,MC,p69,P65,5.0,CTNNB1,ENSG00000168036,other_locus_screen,3p,1.0,0.0062994134780467,0.0062994134780467,0.0062994134780467,1.0,20.0,20.0,0.0,4914.0,-0.1435979565219533,-1.3181760565219531,1.2926739434780468,0.93366975,65.94243036223037,0.0062994134780467,0.0,-0.14989737,0.14989737,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",89.75574772603787,14.67309249230453,False,20.0,31.0,7.0,31.0,True
TOV2414,TOV2414,MC,p69,P65,5.0,ARID1B,ENSG00000049618,other_locus_screen,6q,1.0,-0.4031830565219532,-0.4031830565219532,-0.4031830565219532,1.0,25.0,25.0,0.0,5605.0,-0.1491850565219533,-1.3823560565219533,1.1780439434780468,0.6946460000000001,46.447989099018734,-0.4031830565219532,0.0,0.2539979999999999,-0.2539979999999999,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",8.8834650441,12.82271682437217,False,23.0,31.0,5.0,31.0,True
TOV2414,TOV2414,MC,p69,P65,5.0,SMAD4,ENSG00000141646,other_locus_screen,18q,1.0,0.0414426434780467,0.0414426434780467,0.0414426434780467,1.0,11.0,11.0,0.0,2357.0,-1.2337360565219533,-1.6299760565219532,0.7375459434780467,0.829547,36.64488515061519,0.0414426434780467,0.0,-1.2751786999999999,1.2751786999999999,True,False,False,True,True,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",2.4225352000000004,11.3075083691046,False,31.0,31.0,26.0,31.0,True
VOA8762,VOA8762,MC,p27,NA,4.0,CCNE1,ENSG00000105173,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,15.091181,12.73758068829119,True,26.0,31.0,21.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CCND1,ENSG00000110092,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,206.50112,9.719016268554295,False,11.0,31.0,26.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CDK4,ENSG00000135446,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,132.96550760000002,9.772993802982953,False,27.0,31.0,31.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CDK6,ENSG00000105810,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,9.501233999999998,10.52890736090973,False,9.0,31.0,23.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MYC,ENSG00000136997,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,24.062531,NA,NA,29.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MYCN,ENSG00000134323,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,25.49669,NA,NA,3.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MDM2,ENSG00000135679,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,37.4017415,NA,NA,9.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MDM4,ENSG00000198625,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,18.836960022179152,NA,NA,2.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,ERBB2,ENSG00000141736,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,78.3467398,13.63914457854373,True,8.0,31.0,4.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,EGFR,ENSG00000146648,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,35.4669612,14.59596264656894,True,9.0,31.0,21.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MET,ENSG00000105976,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,14.40077106,13.96902490414239,True,20.0,31.0,27.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,FGFR1,ENSG00000077782,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,5.179106364999999,8.488153711901438,False,27.0,31.0,19.0,19.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,FGFR2,ENSG00000066468,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,84.15683886822481,NA,NA,4.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,FGFR3,ENSG00000068078,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,375.3504999999999,9.86322753377815,False,1.0,31.0,1.0,6.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,KRAS,ENSG00000133703,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,15.2333476,10.65752469156521,False,9.0,31.0,22.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,NRAS,ENSG00000213281,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,28.0052,11.97786050488496,False,8.0,31.0,21.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,BRAF,ENSG00000157764,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,7.0193328,7.50064676007243,False,13.0,31.0,27.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,AKT2,ENSG00000105221,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,125.411959372,12.30326513723869,False,15.0,31.0,9.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,PIK3CA,ENSG00000121879,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,11.490945,11.37951047533744,True,7.0,31.0,16.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,PRKCI,ENSG00000163558,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,41.48837,12.98123889890157,False,3.0,31.0,16.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MECOM,ENSG00000085276,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,32.149778000000005,11.34941394670518,False,6.0,31.0,16.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,BCL2L1,ENSG00000171552,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,368.93786000000006,12.14506435261675,False,4.0,31.0,1.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,ZNF217,ENSG00000171940,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,17.902625,11.92491472055867,False,16.0,31.0,28.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,SOX2,ENSG00000181449,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,114.747,10.44803799717407,False,3.0,31.0,3.0,25.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,NF1,ENSG00000196712,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,20.80510259999999,12.26593157108457,True,7.0,31.0,24.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,RB1,ENSG00000139687,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,13.2608534,13.57820890694488,True,10.0,31.0,17.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,PTEN,ENSG00000171862,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,28.027724999999997,12.45403876781935,True,3.0,31.0,16.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CDKN2A,ENSG00000147889,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,121.006962,10.46911717480031,False,14.0,31.0,29.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CDKN2B,ENSG00000147883,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,46.76504,NA,False,5.0,31.0,NA,7.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,BRCA1,ENSG00000012048,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,12.754094588625,13.14156705669138,True,11.0,31.0,26.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,BRCA2,ENSG00000139618,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,5.116339000000001,13.14211597266783,True,5.0,31.0,21.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,PALB2,ENSG00000083093,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,10.301078953,NA,NA,9.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,RAD51C,ENSG00000108384,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,35.720116999999995,7.356957238395127,False,11.0,31.0,12.0,17.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,RAD51D,ENSG00000185379,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,13.2849467,NA,NA,7.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,BRIP1,ENSG00000136492,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,6.9726626,NA,NA,6.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,ATM,ENSG00000149311,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,33.761963,10.98714981557189,False,3.0,31.0,17.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CHEK2,ENSG00000183765,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,22.463742599999996,10.3479807477912,False,5.0,31.0,19.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CDK12,ENSG00000167258,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,25.0222013,12.81773364376756,False,8.0,31.0,8.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,ARID1A,ENSG00000117713,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,32.113754,14.44738054212398,True,6.0,31.0,14.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,SMARCA4,ENSG00000127616,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,71.180954257501,14.26740608558749,False,15.0,31.0,8.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,SMARCA2,ENSG00000080503,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,7.573906141790608,11.62634345723883,False,18.0,31.0,20.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MLH1,ENSG00000076242,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,26.0545013,12.65297672221823,False,10.0,31.0,18.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MSH2,ENSG00000095002,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,26.72515677,14.49107050765481,False,11.0,31.0,18.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,MSH6,ENSG00000116062,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,38.82318370648,14.60627374979618,False,12.0,31.0,22.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,PMS2,ENSG00000122512,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,11.077709,10.72380755628397,False,16.0,31.0,25.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,TP53,ENSG00000141510,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,68.1994348,12.22688317839575,True,16.0,31.0,8.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,FBXW7,ENSG00000109670,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,9.2818258,NA,NA,7.0,31.0,NA,0.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,POLE,ENSG00000177084,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,50.0333731,10.0649386839433,False,7.0,31.0,30.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,POLD1,ENSG00000062822,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,62.04536044956999,14.01817618453967,False,9.0,31.0,8.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,CTNNB1,ENSG00000168036,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,313.6951165722008,15.02739282546373,False,2.0,31.0,2.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,ARID1B,ENSG00000049618,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,25.8065722,12.652602191937,False,3.0,31.0,15.0,31.0,False
VOA8762,VOA8762,MC,p27,NA,4.0,SMAD4,ENSG00000141646,other_locus_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,31.477574,10.90948189930794,False,16.0,31.0,30.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CCNE1,ENSG00000105173,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,67.78805100000001,12.89029011975296,True,7.0,31.0,10.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CCND1,ENSG00000110092,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,24.286371999999997,9.63687817602977,False,29.0,31.0,27.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CDK4,ENSG00000135446,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,142.62743699999996,10.2300962163789,False,26.0,31.0,24.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,CDK6,ENSG00000105810,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,10.50175,10.92242307126308,False,7.0,31.0,8.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MYC,ENSG00000136997,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,10.4734712046,NA,NA,31.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MYCN,ENSG00000134323,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,43.885263,NA,NA,1.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MDM2,ENSG00000135679,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,31.389948000000004,NA,NA,11.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MDM4,ENSG00000198625,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,17.418817042762896,NA,NA,3.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,ERBB2,ENSG00000141736,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,69.98197449999999,13.64802319162523,True,13.0,31.0,3.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,EGFR,ENSG00000146648,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,65.667812,15.21001284106014,True,5.0,31.0,6.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,MET,ENSG00000105976,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,17.0776455,13.61439269705131,True,19.0,31.0,30.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,FGFR1,ENSG00000077782,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,5.34630853,NA,False,26.0,31.0,NA,19.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,FGFR2,ENSG00000066468,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,53.172419123167906,NA,NA,6.0,31.0,NA,0.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,FGFR3,ENSG00000068078,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,109.56086002217732,NA,False,3.0,31.0,NA,6.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,KRAS,ENSG00000133703,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,23.80591,10.74858951655279,False,3.0,31.0,15.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,NRAS,ENSG00000213281,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,20.2833,11.83293949069678,False,13.0,31.0,27.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,BRAF,ENSG00000157764,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,6.4908357,8.0712142951643,False,17.0,31.0,1.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,AKT2,ENSG00000105221,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,188.52789003758895,12.551218685646,False,6.0,31.0,4.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,PIK3CA,ENSG00000121879,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,12.769968,11.26191263020547,True,5.0,31.0,24.0,31.0,False
VOA8771,VOA8771,MC,p28,NA,5.0,PRKCI,ENSG00000163558,oncogene_gain_screen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not assessed: WES unavailable,28.955581,13.02064770487082,False,8.0,31.0,13.0,31.0,False
