sample_id,cohort,bin_group,chromosome,source_id,bins,summed_bin_bp,length_weighted_mean_depth_x,zero_depth_bins,zero_depth_bin_fraction,bp_in_zero_depth_bins,fraction_bp_in_zero_depth_bins,reference_retained_bins,zero_depth_reference_retained_bins
OV2085_P64,baseline_models,antitarget,chr21,CNVC018,552,40506591,0.0,552,1.0,40506591,1.0,495,495
OV2085_P64,baseline_models,antitarget,chr22,CNVC018,767,39571356,0.0,767,1.0,39571356,1.0,659,659
OV2085_P64,baseline_models,antitarget,chrX,CNVC018,1978,138676253,4.660496217041572e-05,1976,0.9989888776541962,138653250,0.9998341244481129,1890,1888
OV2085_P64,baseline_models,antitarget,chrY,CNVC018,486,55162146,0.0,486,1.0,55162146,1.0,252,252
OV2085_P64,baseline_models,antitarget,chr1_KI270766v1_alt,CNVC018,1,15784,0.0,1,1.0,15784,1.0,0,0
OV2085_P64,baseline_models,antitarget,chr4_GL000008v2_random,CNVC018,2,21939,0.0,2,1.0,21939,1.0,1,1
OV2085_P64,baseline_models,antitarget,chr7_KI270803v1_alt,CNVC018,4,485339,0.0,4,1.0,485339,1.0,2,2
OV2085_P64,baseline_models,antitarget,chr14_KI270846v1_alt,CNVC018,7,1054101,0.0,7,1.0,1054101,1.0,1,1
OV2085_P64,baseline_models,antitarget,chr15_KI270850v1_alt,CNVC018,1,69973,0.0,1,1.0,69973,1.0,0,0
OV2085_P64,baseline_models,antitarget,chr17_KI270857v1_alt,CNVC018,2,338109,0.0,2,1.0,338109,1.0,2,2
OV2085_P64,baseline_models,antitarget,chr17_KI270909v1_alt,CNVC018,5,124592,0.0,5,1.0,124592,1.0,2,2
OV2085_P64,baseline_models,antitarget,chr19_KI270938v1_alt,CNVC018,2,120401,0.0,2,1.0,120401,1.0,1,1
OV2085_P64,baseline_models,antitarget,chr22_KI270879v1_alt,CNVC018,3,114317,0.0,3,1.0,114317,1.0,2,2
OV2295_P61,baseline_models,target,chr1,CNVC019,28110,6799761,97.54999626415487,7,0.0002490217004624689,1617,0.0002378024757046608,20549,0
OV2295_P61,baseline_models,target,chr2,CNVC019,21815,5235222,106.31320952962884,5,0.00022920009168003668,1395,0.00026646434477850225,17083,1
OV2295_P61,baseline_models,target,chr3,CNVC019,16686,3994945,79.11596289999687,7,0.00041951336449718324,1240,0.0003103922582163209,12926,1
OV2295_P61,baseline_models,target,chr4,CNVC019,10924,2618577,91.38352855332973,15,0.0013731233980227022,3532,0.001348824189626656,8708,4
OV2295_P61,baseline_models,target,chr5,CNVC019,12815,3093505,87.13170466854748,1,7.803355442840422e-05,261,8.437031781102665e-05,9870,0
OV2295_P61,baseline_models,target,chr6,CNVC019,14278,3251368,79.2381472294302,17,0.0011906429471914835,3692,0.0011355220325721359,11261,10
OV2295_P61,baseline_models,target,chr7,CNVC019,14824,3029264,97.41754010527838,45,0.003035617916891527,9946,0.0032833057798858072,10504,7
OV2295_P61,baseline_models,target,chr8,CNVC019,9944,2039388,95.35264734176037,0,0.0,0,0.0,7036,0
OV2295_P61,baseline_models,target,chr9,CNVC019,12371,2564860,100.58152651730727,2,0.00016166841807452914,486,0.00018948402641859595,8467,0
OV2295_P61,baseline_models,target,chr10,CNVC019,11954,2416591,97.67255378080627,1,8.365400702693659e-05,101,4.179441204572888e-05,8993,0
OV2295_P61,baseline_models,target,chr11,CNVC019,16180,3403876,67.82954599888102,5,0.00030902348578491963,855,0.00025118423820374183,10886,0
OV2295_P61,baseline_models,target,chr12,CNVC019,15195,3087536,77.89835892466971,3,0.00019743336623889436,364,0.00011789336221504786,11588,0
OV2295_P61,baseline_models,target,chr13,CNVC019,5498,1110200,105.95468676990183,0,0.0,0,0.0,4344,0
OV2295_P61,baseline_models,target,chr14,CNVC019,9325,1925593,76.20877671466555,5,0.0005361930294906167,978,0.0005078954898568908,6784,2
OV2295_P61,baseline_models,target,chr15,CNVC019,10804,2203008,67.59904209215138,4,0.00037023324694557573,715,0.0003245562431003428,7891,1
OV2295_P61,baseline_models,target,chr16,CNVC019,12428,2613435,70.93247438206433,137,0.011023495333118765,27321,0.010454057590871783,6963,43
OV2295_P61,baseline_models,target,chr17,CNVC019,16485,3435237,57.03639337408132,14,0.0008492569002123143,2833,0.0008246883693905253,10141,7
OV2295_P61,baseline_models,target,chr18,CNVC019,4678,965949,88.41492082464706,187,0.03997434801197093,49964,0.05172529812650564,3563,0
OV2295_P61,baseline_models,target,chr19,CNVC019,16392,3578782,51.52864208616401,17,0.0010370912640312348,3339,0.0009329989923946192,7864,0
OV2295_P61,baseline_models,target,chr20,CNVC019,7212,1478159,63.9161821348522,3,0.00041597337770382697,696,0.0004708559769280571,4581,0
OV2295_P61,baseline_models,target,chr21,CNVC019,3161,654585,68.3264583313611,0,0.0,0,0.0,2137,0
OV2295_P61,baseline_models,target,chr22,CNVC019,6636,1369914,39.869673618433275,12,0.0018083182640144665,1917,0.0013993579158983703,3549,1
OV2295_P61,baseline_models,target,chrX,CNVC019,11407,2376501,68.07182123796295,68,0.005961251862891207,17589,0.007401217167592187,8259,2
OV2295_P61,baseline_models,target,chrY,CNVC019,1126,219129,2.465145844728904,1030,0.9147424511545293,200341,0.9142605497218533,700,638
OV2295_P61,baseline_models,target,chrUn_KI270742v1,CNVC019,11,2977,770.6419509573396,0,0.0,0,0.0,7,0
OV2295_P61,baseline_models,target,chr1_KI270706v1_random,CNVC019,11,2225,481.6299379775281,0,0.0,0,0.0,7,0
OV2295_P61,baseline_models,target,chr1_KI270711v1_random,CNVC019,1,38,207.895,0,0.0,0,0.0,0,0
OV2295_P61,baseline_models,target,chr1_KI270766v1_alt,CNVC019,11,2876,21.65225097357441,8,0.7272727272727273,2071,0.7200973574408901,2,0
OV2295_P61,baseline_models,target,chr4_GL000008v2_random,CNVC019,16,3998,469.7654323161581,0,0.0,0,0.0,12,0
OV2295_P61,baseline_models,target,chr7_KI270803v1_alt,CNVC019,52,11976,25.875753742952572,26,0.5,5535,0.46217434869739477,8,0
OV2295_P61,baseline_models,target,chr14_GL000009v2_random,CNVC019,11,2731,563.5682012083486,0,0.0,0,0.0,10,0
OV2295_P61,baseline_models,target,chr14_KI270846v1_alt,CNVC019,2,327,0.0,2,1.0,327,1.0,0,0
OV2295_P61,baseline_models,target,chr15_KI270850v1_alt,CNVC019,64,13484,1.1796195776105014,49,0.765625,9969,0.739320676357164,2,1
OV2295_P61,baseline_models,target,chr15_KI270851v1_alt,CNVC019,1,42,2.69048,0,0.0,0,0.0,0,0
OV2295_P61,baseline_models,target,chr17_KI270857v1_alt,CNVC019,3,180,0.0,3,1.0,180,1.0,0,0
OV2295_P61,baseline_models,target,chr17_KI270909v1_alt,CNVC019,17,2255,38.40929865809312,4,0.23529411764705882,633,0.28070953436807095,2,0
OV2295_P61,baseline_models,target,chr19_KI270938v1_alt,CNVC019,9,2219,22.91391392519153,2,0.2222222222222222,351,0.15817936007210456,5,0
OV2295_P61,baseline_models,target,chr22_KI270879v1_alt,CNVC019,18,3336,0.0908271648681055,16,0.8888888888888888,2984,0.894484412470024,4,4
OV2295_P61,baseline_models,antitarget,chr1,CNVC020,3751,199266801,0.00016261618297871907,3750,0.9997334044254865,199218110,0.9997556492112302,3563,3562
OV2295_P61,baseline_models,antitarget,chr2,CNVC020,3386,201349306,0.0,3386,1.0,201349306,1.0,3332,3332
OV2295_P61,baseline_models,antitarget,chr3,CNVC020,2779,166666685,0.0,2779,1.0,166666685,1.0,2756,2756
OV2295_P61,baseline_models,antitarget,chr4,CNVC020,2361,167622704,0.0,2361,1.0,167622704,1.0,2341,2341
OV2295_P61,baseline_models,antitarget,chr5,CNVC020,2287,157204367,0.0,2287,1.0,157204367,1.0,2253,2253
OV2295_P61,baseline_models,antitarget,chr6,CNVC020,2360,145320441,0.0,2360,1.0,145320441,1.0,2343,2343
OV2295_P61,baseline_models,antitarget,chr7,CNVC020,2361,132066339,0.0,2361,1.0,132066339,1.0,2323,2323
OV2295_P61,baseline_models,antitarget,chr8,CNVC020,1930,126444547,0.0,1930,1.0,126444547,1.0,1909,1909
OV2295_P61,baseline_models,antitarget,chr9,CNVC020,1869,116418817,8.731401768495894e-05,1868,0.9994649545211343,116301499,0.9989922763087346,1727,1726
OV2295_P61,baseline_models,antitarget,chr10,CNVC020,1942,111251016,0.0,1942,1.0,111251016,1.0,1917,1917
OV2295_P61,baseline_models,antitarget,chr11,CNVC020,2081,109571886,0.0,2081,1.0,109571886,1.0,2046,2046
OV2295_P61,baseline_models,antitarget,chr12,CNVC020,1953,106530071,0.0,1953,1.0,106530071,1.0,1936,1936
OV2295_P61,baseline_models,antitarget,chr13,CNVC020,1291,103441332,0.0,1291,1.0,103441332,1.0,1178,1178
OV2295_P61,baseline_models,antitarget,chr14,CNVC020,1433,91249933,0.0,1433,1.0,91249933,1.0,1285,1285
OV2295_P61,baseline_models,antitarget,chr15,CNVC020,1459,83446936,0.0,1459,1.0,83446936,1.0,1310,1310
OV2295_P61,baseline_models,antitarget,chr16,CNVC020,1199,70531054,0.0,1199,1.0,70531054,1.0,1095,1095
OV2295_P61,baseline_models,antitarget,chr17,CNVC020,1384,57963002,0.0,1384,1.0,57963002,1.0,1331,1331
OV2295_P61,baseline_models,antitarget,chr18,CNVC020,1003,70938107,0.0,1003,1.0,70938107,1.0,1000,1000
OV2295_P61,baseline_models,antitarget,chr19,CNVC020,1098,35226870,0.0,1098,1.0,35226870,1.0,1021,1021
OV2295_P61,baseline_models,antitarget,chr20,CNVC020,972,51612936,0.0,972,1.0,51612936,1.0,950,950
OV2295_P61,baseline_models,antitarget,chr21,CNVC020,552,40506591,0.0,552,1.0,40506591,1.0,495,495
OV2295_P61,baseline_models,antitarget,chr22,CNVC020,767,39571356,0.0,767,1.0,39571356,1.0,659,659
OV2295_P61,baseline_models,antitarget,chrX,CNVC020,1978,138676253,2.042887771131226e-05,1976,0.9989888776541962,138653250,0.9998341244481129,1890,1888
OV2295_P61,baseline_models,antitarget,chrY,CNVC020,486,55162146,0.0,486,1.0,55162146,1.0,252,252
OV2295_P61,baseline_models,antitarget,chr1_KI270766v1_alt,CNVC020,1,15784,0.0,1,1.0,15784,1.0,0,0
OV2295_P61,baseline_models,antitarget,chr4_GL000008v2_random,CNVC020,2,21939,0.0,2,1.0,21939,1.0,1,1
OV2295_P61,baseline_models,antitarget,chr7_KI270803v1_alt,CNVC020,4,485339,0.0,4,1.0,485339,1.0,2,2
OV2295_P61,baseline_models,antitarget,chr14_KI270846v1_alt,CNVC020,7,1054101,0.0,7,1.0,1054101,1.0,1,1
OV2295_P61,baseline_models,antitarget,chr15_KI270850v1_alt,CNVC020,1,69973,0.0,1,1.0,69973,1.0,0,0
OV2295_P61,baseline_models,antitarget,chr17_KI270857v1_alt,CNVC020,2,338109,0.0,2,1.0,338109,1.0,2,2
OV2295_P61,baseline_models,antitarget,chr17_KI270909v1_alt,CNVC020,5,124592,0.0,5,1.0,124592,1.0,2,2
OV2295_P61,baseline_models,antitarget,chr19_KI270938v1_alt,CNVC020,2,120401,0.0,2,1.0,120401,1.0,1,1
OV2295_P61,baseline_models,antitarget,chr22_KI270879v1_alt,CNVC020,3,114317,0.0,3,1.0,114317,1.0,2,2
OV2295_R2_P70,baseline_models,target,chr1,CNVC021,28110,6799761,89.3381998168342,5,0.00017787264318747776,1103,0.00016221158361301227,20549,1
OV2295_R2_P70,baseline_models,target,chr2,CNVC021,21815,5235222,97.23872016593822,12,0.000550080220032088,2910,0.0005558503536239724,17083,3
OV2295_R2_P70,baseline_models,target,chr3,CNVC021,16686,3994945,110.20691040300055,3,0.00017979144192736425,263,6.583319670233257e-05,12926,1
OV2295_R2_P70,baseline_models,target,chr4,CNVC021,10924,2618577,86.67102956995525,13,0.001190040278286342,3088,0.0011792664489148114,8708,3
OV2295_R2_P70,baseline_models,target,chr5,CNVC021,12815,3093505,105.31159809248797,14,0.001092469761997659,3420,0.001105542095454832,9870,8
OV2295_R2_P70,baseline_models,target,chr6,CNVC021,14278,3251368,97.23290363899024,6,0.00042022692253817064,1649,0.0005071711353497974,11261,4
OV2295_R2_P70,baseline_models,target,chr7,CNVC021,14824,3029264,90.29932880755493,41,0.002765785213167836,8751,0.0028888205187794793,10504,7
OV2295_R2_P70,baseline_models,target,chr8,CNVC021,9944,2039388,133.55019442204033,0,0.0,0,0.0,7036,0
OV2295_R2_P70,baseline_models,target,chr9,CNVC021,12371,2564860,87.59450510314949,3,0.00024250262711179372,645,0.00025147571407406255,8467,0
OV2295_R2_P70,baseline_models,target,chr10,CNVC021,11954,2416591,103.177779459381,2,0.00016730801405387318,223,9.22787513484905e-05,8993,0
OV2295_R2_P70,baseline_models,target,chr11,CNVC021,16180,3403876,73.83021693941633,3,0.00018541409147095178,654,0.00019213390852075693,10886,0
OV2295_R2_P70,baseline_models,target,chr12,CNVC021,15195,3087536,103.1096280945074,2,0.00013162224415926292,364,0.00011789336221504786,11588,0
OV2295_R2_P70,baseline_models,target,chr13,CNVC021,5498,1110200,48.00042329775806,2,0.0003637686431429611,484,0.000435957485137813,4344,0
OV2295_R2_P70,baseline_models,target,chr14,CNVC021,9325,1925593,91.82236044695894,2,0.00021447721179624664,364,0.00018903267720645018,6784,0
OV2295_R2_P70,baseline_models,target,chr15,CNVC021,10804,2203008,136.27720548174543,3,0.0002776749352091818,444,0.00020154261809308,7891,0
OV2295_R2_P70,baseline_models,target,chr16,CNVC021,12428,2613435,85.49505039360248,9,0.0007241712262632765,1482,0.0005670697759844802,6963,0
OV2295_R2_P70,baseline_models,target,chr17,CNVC021,16485,3435237,75.48058244333929,10,0.0006066120715802245,1848,0.0005379541498883484,10141,5
OV2295_R2_P70,baseline_models,target,chr18,CNVC021,4678,965949,95.39537266595337,188,0.040188114578879865,50080,0.05184538728235134,3563,0
OV2295_R2_P70,baseline_models,target,chr19,CNVC021,16392,3578782,66.3701161248437,15,0.0009150805270863836,2921,0.0008161994779229358,7864,2
OV2295_R2_P70,baseline_models,target,chr20,CNVC021,7212,1478159,68.92130472772212,3,0.00041597337770382697,844,0.0005709805237460923,4581,0
OV2295_R2_P70,baseline_models,target,chr21,CNVC021,3161,654585,77.3834310125041,5,0.0015817779183802593,590,0.000901334433266879,2137,0
OV2295_R2_P70,baseline_models,target,chr22,CNVC021,6636,1369914,70.555301950455,5,0.0007534659433393611,1168,0.0008526082659203424,3549,1
OV2295_R2_P70,baseline_models,target,chrX,CNVC021,11407,2376501,69.13758364052478,70,0.006136582800035066,18002,0.00757500207237447,8259,0
OV2295_R2_P70,baseline_models,target,chrY,CNVC021,1126,219129,3.9209873083206697,1010,0.8969804618117229,196103,0.8949203437244728,700,630
OV2295_R2_P70,baseline_models,target,chrUn_KI270742v1,CNVC021,11,2977,1062.0525821296608,0,0.0,0,0.0,7,0
OV2295_R2_P70,baseline_models,target,chr1_KI270706v1_random,CNVC021,11,2225,524.7618701123596,0,0.0,0,0.0,7,0
OV2295_R2_P70,baseline_models,target,chr1_KI270711v1_random,CNVC021,1,38,183.158,0,0.0,0,0.0,0,0
OV2295_R2_P70,baseline_models,target,chr1_KI270766v1_alt,CNVC021,11,2876,20.40646154381085,8,0.7272727272727273,2071,0.7200973574408901,2,0
OV2295_R2_P70,baseline_models,target,chr4_GL000008v2_random,CNVC021,16,3998,503.4891609554777,0,0.0,0,0.0,12,0
OV2295_R2_P70,baseline_models,target,chr7_KI270803v1_alt,CNVC021,52,11976,29.59310353440214,26,0.5,5535,0.46217434869739477,8,0
OV2295_R2_P70,baseline_models,target,chr14_GL000009v2_random,CNVC021,11,2731,359.83421812522886,0,0.0,0,0.0,10,0
OV2295_R2_P70,baseline_models,target,chr14_KI270846v1_alt,CNVC021,2,327,0.0,2,1.0,327,1.0,0,0
OV2295_R2_P70,baseline_models,target,chr15_KI270850v1_alt,CNVC021,64,13484,2.374890049213883,39,0.609375,7578,0.5619994067042421,2,1
OV2295_R2_P70,baseline_models,target,chr15_KI270851v1_alt,CNVC021,1,42,1.78571,0,0.0,0,0.0,0,0
OV2295_R2_P70,baseline_models,target,chr17_KI270857v1_alt,CNVC021,3,180,0.0,3,1.0,180,1.0,0,0
OV2295_R2_P70,baseline_models,target,chr17_KI270909v1_alt,CNVC021,17,2255,52.52199066199556,4,0.23529411764705882,633,0.28070953436807095,2,0
OV2295_R2_P70,baseline_models,target,chr19_KI270938v1_alt,CNVC021,9,2219,27.96394042361424,2,0.2222222222222222,351,0.15817936007210456,5,0
OV2295_R2_P70,baseline_models,target,chr22_KI270879v1_alt,CNVC021,18,3336,0.24130695323741008,15,0.8333333333333334,2718,0.814748201438849,4,3
OV2295_R2_P70,baseline_models,antitarget,chr1,CNVC022,3751,199266801,0.00018167090183778282,3750,0.9997334044254865,199218110,0.9997556492112302,3563,3562
OV2295_R2_P70,baseline_models,antitarget,chr2,CNVC022,3386,201349306,0.0,3386,1.0,201349306,1.0,3332,3332
OV2295_R2_P70,baseline_models,antitarget,chr3,CNVC022,2779,166666685,0.0,2779,1.0,166666685,1.0,2756,2756
OV2295_R2_P70,baseline_models,antitarget,chr4,CNVC022,2361,167622704,0.0,2361,1.0,167622704,1.0,2341,2341
OV2295_R2_P70,baseline_models,antitarget,chr5,CNVC022,2287,157204367,0.0,2287,1.0,157204367,1.0,2253,2253
OV2295_R2_P70,baseline_models,antitarget,chr6,CNVC022,2360,145320441,0.0,2360,1.0,145320441,1.0,2343,2343
OV2295_R2_P70,baseline_models,antitarget,chr7,CNVC022,2361,132066339,0.0,2361,1.0,132066339,1.0,2323,2323
OV2295_R2_P70,baseline_models,antitarget,chr8,CNVC022,1930,126444547,0.0,1930,1.0,126444547,1.0,1909,1909
OV2295_R2_P70,baseline_models,antitarget,chr9,CNVC022,1869,116418817,6.36839048484748e-05,1868,0.9994649545211343,116301499,0.9989922763087346,1727,1726
OV2295_R2_P70,baseline_models,antitarget,chr10,CNVC022,1942,111251016,0.0,1942,1.0,111251016,1.0,1917,1917
OV2295_R2_P70,baseline_models,antitarget,chr11,CNVC022,2081,109571886,0.0,2081,1.0,109571886,1.0,2046,2046
OV2295_R2_P70,baseline_models,antitarget,chr12,CNVC022,1953,106530071,0.0,1953,1.0,106530071,1.0,1936,1936
OV2295_R2_P70,baseline_models,antitarget,chr13,CNVC022,1291,103441332,0.0,1291,1.0,103441332,1.0,1178,1178
OV2295_R2_P70,baseline_models,antitarget,chr14,CNVC022,1433,91249933,0.0,1433,1.0,91249933,1.0,1285,1285
OV2295_R2_P70,baseline_models,antitarget,chr15,CNVC022,1459,83446936,0.0,1459,1.0,83446936,1.0,1310,1310
OV2295_R2_P70,baseline_models,antitarget,chr16,CNVC022,1199,70531054,0.0,1199,1.0,70531054,1.0,1095,1095
OV2295_R2_P70,baseline_models,antitarget,chr17,CNVC022,1384,57963002,0.0,1384,1.0,57963002,1.0,1331,1331
OV2295_R2_P70,baseline_models,antitarget,chr18,CNVC022,1003,70938107,0.0,1003,1.0,70938107,1.0,1000,1000
OV2295_R2_P70,baseline_models,antitarget,chr19,CNVC022,1098,35226870,0.0,1098,1.0,35226870,1.0,1021,1021
OV2295_R2_P70,baseline_models,antitarget,chr20,CNVC022,972,51612936,0.0,972,1.0,51612936,1.0,950,950
OV2295_R2_P70,baseline_models,antitarget,chr21,CNVC022,552,40506591,0.0,552,1.0,40506591,1.0,495,495
OV2295_R2_P70,baseline_models,antitarget,chr22,CNVC022,767,39571356,0.0,767,1.0,39571356,1.0,659,659
OV2295_R2_P70,baseline_models,antitarget,chrX,CNVC022,1978,138676253,3.128875949655202e-05,1976,0.9989888776541962,138653250,0.9998341244481129,1890,1888
OV2295_R2_P70,baseline_models,antitarget,chrY,CNVC022,486,55162146,0.0,486,1.0,55162146,1.0,252,252
OV2295_R2_P70,baseline_models,antitarget,chr1_KI270766v1_alt,CNVC022,1,15784,0.0,1,1.0,15784,1.0,0,0
OV2295_R2_P70,baseline_models,antitarget,chr4_GL000008v2_random,CNVC022,2,21939,0.0,2,1.0,21939,1.0,1,1
OV2295_R2_P70,baseline_models,antitarget,chr7_KI270803v1_alt,CNVC022,4,485339,0.0,4,1.0,485339,1.0,2,2
OV2295_R2_P70,baseline_models,antitarget,chr14_KI270846v1_alt,CNVC022,7,1054101,0.0,7,1.0,1054101,1.0,1,1
OV2295_R2_P70,baseline_models,antitarget,chr15_KI270850v1_alt,CNVC022,1,69973,0.0,1,1.0,69973,1.0,0,0
OV2295_R2_P70,baseline_models,antitarget,chr17_KI270857v1_alt,CNVC022,2,338109,0.0,2,1.0,338109,1.0,2,2
OV2295_R2_P70,baseline_models,antitarget,chr17_KI270909v1_alt,CNVC022,5,124592,0.0,5,1.0,124592,1.0,2,2
OV2295_R2_P70,baseline_models,antitarget,chr19_KI270938v1_alt,CNVC022,2,120401,0.0,2,1.0,120401,1.0,1,1
OV2295_R2_P70,baseline_models,antitarget,chr22_KI270879v1_alt,CNVC022,3,114317,0.0,3,1.0,114317,1.0,2,2
OV3133_R2_P58,baseline_models,target,chr1,CNVC023,28110,6799761,100.915930788202,8,0.00028459622909996445,1816,0.0002670682101915053,20549,4
OV3133_R2_P58,baseline_models,target,chr2,CNVC023,21815,5235222,131.80054802700116,2,9.168003667201467e-05,523,9.990025255853524e-05,17083,0
OV3133_R2_P58,baseline_models,target,chr3,CNVC023,16686,3994945,111.65175293210244,5,0.00029965240321227376,770,0.00019274357969884442,12926,1
OV3133_R2_P58,baseline_models,target,chr4,CNVC023,10924,2618577,82.78654102314387,5,0.0004577077993409008,1048,0.00040021736996849813,8708,0
OV3133_R2_P58,baseline_models,target,chr5,CNVC023,12815,3093505,112.96219534291818,9,0.0007023019898556379,2430,0.0007855167520336964,9870,8
OV3133_R2_P58,baseline_models,target,chr6,CNVC023,14278,3251368,97.89111571071285,2,0.00014007564084605686,440,0.0001353276528525839,11261,0
OV3133_R2_P58,baseline_models,target,chr7,CNVC023,14824,3029264,122.74454732870313,28,0.0018888289260658392,5872,0.001938424647042978,10504,6
OV3133_R2_P58,baseline_models,target,chr8,CNVC023,9944,2039388,110.34483323250014,2,0.00020112630732099757,278,0.00013631540442524915,7036,0
OV3133_R2_P58,baseline_models,target,chr9,CNVC023,12371,2564860,114.82904784685803,4,0.00032333683614905827,852,0.0003321818734745756,8467,0
OV3133_R2_P58,baseline_models,target,chr10,CNVC023,11954,2416591,75.57236459729855,13,0.0010875020913501756,1759,0.0007278848592914564,8993,6
OV3133_R2_P58,baseline_models,target,chr11,CNVC023,16180,3403876,83.25978844530852,3,0.00018541409147095178,517,0.00015188567386120998,10886,0
OV3133_R2_P58,baseline_models,target,chr12,CNVC023,15195,3087536,90.1880342757573,7,0.0004606778545574202,943,0.0003054215400241487,11588,5
OV3133_R2_P58,baseline_models,target,chr13,CNVC023,5498,1110200,139.73393428419743,1,0.00018188432157148054,122,0.00010989010989010989,4344,0
OV3133_R2_P58,baseline_models,target,chr14,CNVC023,9325,1925593,110.79757794294329,1,0.00010723860589812332,162,8.412992776770585e-05,6784,0
OV3133_R2_P58,baseline_models,target,chr15,CNVC023,10804,2203008,111.05642142111196,0,0.0,0,0.0,7891,0
OV3133_R2_P58,baseline_models,target,chr16,CNVC023,12428,2613435,104.52857484310037,9,0.0007241712262632765,1301,0.0004978122662319897,6963,0
OV3133_R2_P58,baseline_models,target,chr17,CNVC023,16485,3435237,64.59260938942631,12,0.0007279344858962694,2259,0.0006575965501070232,10141,6
OV3133_R2_P58,baseline_models,target,chr18,CNVC023,4678,965949,72.69211935866366,191,0.04082941427960667,50857,0.05264977757624885,3563,0
OV3133_R2_P58,baseline_models,target,chr19,CNVC023,16392,3578782,58.63243915734711,14,0.000854075158613958,2920,0.0008159200532471663,7864,0
OV3133_R2_P58,baseline_models,target,chr20,CNVC023,7212,1478159,86.0372652118264,2,0.00027731558513588466,364,0.000246252263795708,4581,1
OV3133_R2_P58,baseline_models,target,chr21,CNVC023,3161,654585,80.11524226237846,1,0.00031635558367605187,233,0.00035595071686641156,2137,0
OV3133_R2_P58,baseline_models,target,chr22,CNVC023,6636,1369914,64.60140116762511,3,0.0004520795660036166,711,0.0005190106824224003,3549,0
OV3133_R2_P58,baseline_models,target,chrX,CNVC023,11407,2376501,108.3346394074953,58,0.005084597177171912,14783,0.006220489703139195,8259,0
OV3133_R2_P58,baseline_models,target,chrY,CNVC023,1126,219129,3.9788661725084316,1017,0.9031971580817052,198265,0.904786678166742,700,634
OV3133_R2_P58,baseline_models,target,chrUn_KI270742v1,CNVC023,11,2977,677.0310662075915,0,0.0,0,0.0,7,0
OV3133_R2_P58,baseline_models,target,chr1_KI270706v1_random,CNVC023,11,2225,511.86701393258426,0,0.0,0,0.0,7,0
OV3133_R2_P58,baseline_models,target,chr1_KI270711v1_random,CNVC023,1,38,326.947,0,0.0,0,0.0,0,0
OV3133_R2_P58,baseline_models,target,chr1_KI270766v1_alt,CNVC023,11,2876,45.83903625869263,6,0.5454545454545454,1503,0.5226008344923505,2,0
OV3133_R2_P58,baseline_models,target,chr4_GL000008v2_random,CNVC023,16,3998,928.6129251375688,0,0.0,0,0.0,12,0
OV3133_R2_P58,baseline_models,target,chr7_KI270803v1_alt,CNVC023,52,11976,30.411572416482965,28,0.5384615384615384,5909,0.49340347361389447,8,0
OV3133_R2_P58,baseline_models,target,chr14_GL000009v2_random,CNVC023,11,2731,607.0859693885023,0,0.0,0,0.0,10,0
OV3133_R2_P58,baseline_models,target,chr14_KI270846v1_alt,CNVC023,2,327,0.0,2,1.0,327,1.0,0,0
OV3133_R2_P58,baseline_models,target,chr15_KI270850v1_alt,CNVC023,64,13484,14.758893738831206,37,0.578125,6832,0.5066745772767725,2,0
OV3133_R2_P58,baseline_models,target,chr15_KI270851v1_alt,CNVC023,1,42,3.61905,0,0.0,0,0.0,0,0
OV3133_R2_P58,baseline_models,target,chr17_KI270857v1_alt,CNVC023,3,180,0.0,3,1.0,180,1.0,0,0
OV3133_R2_P58,baseline_models,target,chr17_KI270909v1_alt,CNVC023,17,2255,0.03946784966740576,15,0.8823529411764706,2156,0.9560975609756097,2,2
OV3133_R2_P58,baseline_models,target,chr19_KI270938v1_alt,CNVC023,9,2219,19.93104082920234,2,0.2222222222222222,351,0.15817936007210456,5,0
OV3133_R2_P58,baseline_models,target,chr22_KI270879v1_alt,CNVC023,18,3336,41.379521079136694,1,0.05555555555555555,122,0.03657074340527578,4,0
OV3133_R2_P58,baseline_models,antitarget,chr1,CNVC024,3751,199266801,0.00026249139132815207,3750,0.9997334044254865,199218110,0.9997556492112302,3563,3562
OV3133_R2_P58,baseline_models,antitarget,chr2,CNVC024,3386,201349306,0.0,3386,1.0,201349306,1.0,3332,3332
OV3133_R2_P58,baseline_models,antitarget,chr3,CNVC024,2779,166666685,0.0,2779,1.0,166666685,1.0,2756,2756
OV3133_R2_P58,baseline_models,antitarget,chr4,CNVC024,2361,167622704,0.0,2361,1.0,167622704,1.0,2341,2341
OV3133_R2_P58,baseline_models,antitarget,chr5,CNVC024,2287,157204367,0.0,2287,1.0,157204367,1.0,2253,2253
OV3133_R2_P58,baseline_models,antitarget,chr6,CNVC024,2360,145320441,0.0,2360,1.0,145320441,1.0,2343,2343
OV3133_R2_P58,baseline_models,antitarget,chr7,CNVC024,2361,132066339,0.0,2361,1.0,132066339,1.0,2323,2323
OV3133_R2_P58,baseline_models,antitarget,chr8,CNVC024,1930,126444547,0.0,1930,1.0,126444547,1.0,1909,1909
OV3133_R2_P58,baseline_models,antitarget,chr9,CNVC024,1869,116418817,7.099363018780717e-05,1868,0.9994649545211343,116301499,0.9989922763087346,1727,1726
OV3133_R2_P58,baseline_models,antitarget,chr10,CNVC024,1942,111251016,0.0,1942,1.0,111251016,1.0,1917,1917
