cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
OV3133-R,HGS,chr11,123806133,124936027,194,138.634,-0.799402,-0.7958435582034834,-0.7849945829713723
OV3133-R,HGS,chr11,124954698,128463687,237,170.985,-0.190594,-0.18703555820348353,-0.17618658297137227
OV3133-R,HGS,chr11,128480138,134450849,355,236.65,-0.701108,-0.6975495582034834,-0.6867005829713723
OV3133-R,HGS,chr12,15058,2457756,233,159.22,-0.399358,-0.3957995582034835,-0.38495058297137225
OV3133-R,HGS,chr12,2486060,4300684,161,105.838,-1.18111,-1.1775515582034837,-1.1667025829713724
OV3133-R,HGS,chr12,4300866,7652883,621,410.57,-0.399623,-0.3960645582034835,-0.38521558297137226
OV3133-R,HGS,chr12,7654526,9467789,369,261.87,-1.21907,-1.2155115582034837,-1.2046625829713724
OV3133-R,HGS,chr12,9480512,9575729,28,22.6684,-4.52145,-4.517891558203483,-4.507042582971372
OV3133-R,HGS,chr12,9595225,10932281,207,160.734,-1.21444,-1.2108815582034835,-1.2000325829713723
OV3133-R,HGS,chr12,10938243,13087273,207,153.494,-0.163652,-0.1600935582034835,-0.14924458297137225
OV3133-R,HGS,chr12,13087860,31666271,1174,943.14,-1.03997,-1.0364115582034836,-1.0255625829713724
OV3133-R,HGS,chr12,31667636,32107557,32,27.2858,0.345269,0.3488274417965165,0.35967641702862774
OV3133-R,HGS,chr12,32216200,32869114,68,53.6364,-0.423178,-0.4196195582034835,-0.40877058297137225
OV3133-R,HGS,chr12,32877802,34026928,16,12.0721,-1.11359,-1.1100315582034836,-1.0991825829713724
OV3133-R,HGS,chr12,37934057,50082956,1204,883.719,-0.351239,-0.34768055820348354,-0.3368315829713723
OV3133-R,HGS,chr12,50086102,54055619,839,546.236,0.131823,0.13538144179651648,0.14623041702862774
OV3133-R,HGS,chr12,54055629,62538519,1252,845.628,-0.402564,-0.3990055582034835,-0.38815658297137223
OV3133-R,HGS,chr12,62543085,119145712,3896,3022.12,-0.222054,-0.21849555820348351,-0.20764658297137226
OV3133-R,HGS,chr12,119150996,121779416,340,217.248,0.472456,0.4760144417965165,0.48686341702862773
OV3133-R,HGS,chr12,121780443,122801325,233,172.052,-0.129856,-0.1262975582034835,-0.11544858297137225
OV3133-R,HGS,chr12,122801325,126465792,351,242.395,0.563236,0.5667944417965165,0.5776434170286276
OV3133-R,HGS,chr12,126744735,133227152,349,232.388,-0.23073,-0.2271715582034835,-0.21632258297137225
OV3133-R,HGS,chr13,18467826,18845838,21,15.3391,-0.651417,-0.6478585582034835,-0.6370095829713723
OV3133-R,HGS,chr13,19025952,19493534,50,36.084,0.37445,0.3780084417965165,0.38885741702862775
OV3133-R,HGS,chr13,19503166,24689385,401,309.54,-0.403367,-0.3998085582034835,-0.38895958297137223
OV3133-R,HGS,chr13,24690252,27075409,213,168.972,-0.764883,-0.7613245582034834,-0.7504755829713723
OV3133-R,HGS,chr13,27089862,27962663,50,37.5563,1.1192,1.1227584417965164,1.1336074170286277
OV3133-R,HGS,chr13,27964790,29487602,121,96.5797,-0.699015,-0.6954565582034835,-0.6846075829713724
OV3133-R,HGS,chr13,29487860,40611108,727,578.019,-0.132941,-0.12938255820348352,-0.11853358297137226
OV3133-R,HGS,chr13,40727759,46835657,488,380.316,0.845936,0.8494944417965166,0.8603434170286277
OV3133-R,HGS,chr13,46895458,54441337,532,417.176,-0.029971,-0.026412558203483504,-0.015563582971372258
OV3133-R,HGS,chr13,57141268,60567702,64,49.8687,0.666453,0.6700114417965165,0.6808604170286277
OV3133-R,HGS,chr13,61199788,76953704,251,204.142,0.062164,0.0657224417965165,0.07657141702862774
OV3133-R,HGS,chr13,76955299,77278954,108,89.0108,1.0204,1.0239584417965164,1.0348074170286277
OV3133-R,HGS,chr13,77288146,101258628,639,497.172,0.0550678,0.0586262417965165,0.06947521702862774
OV3133-R,HGS,chr13,101283913,103052723,191,159.897,0.722436,0.7259944417965165,0.7368434170286277
OV3133-R,HGS,chr13,103058170,114327328,488,325.992,0.0233052,0.0268636417965165,0.03771261702862774
OV3133-R,HGS,chr14,18333720,20556869,246,169.674,0.413112,0.41667044179651647,0.4275194170286277
OV3133-R,HGS,chr14,20556869,21496635,235,167.809,0.808231,0.8117894417965166,0.8226384170286277
OV3133-R,HGS,chr14,21498247,29599135,885,574.86,0.479022,0.4825804417965165,0.49342941702862775
OV3133-R,HGS,chr14,29599614,34561880,281,230.167,1.01386,1.0174184417965164,1.0282674170286277
OV3133-R,HGS,chr14,34563086,35402874,99,84.4094,1.4898,1.4933584417965164,1.5042074170286277
OV3133-R,HGS,chr14,35403102,37422961,106,87.3278,0.915827,0.9193854417965165,0.9302344170286276
OV3133-R,HGS,chr14,37499897,54748934,818,658.255,-0.611975,-0.6084165582034835,-0.5975675829713724
OV3133-R,HGS,chr14,54751431,55350890,87,71.5909,0.170549,0.1741074417965165,0.18495641702862775
OV3133-R,HGS,chr14,55350890,61391316,483,393.952,-0.649646,-0.6460875582034834,-0.6352385829713723
OV3133-R,HGS,chr14,61443033,64800878,340,266.836,-0.34857900000000003,-0.34502055820348354,-0.3341715829713723
OV3133-R,HGS,chr14,64801220,67169046,98,67.2163,-0.785716,-0.7821575582034834,-0.7713085829713723
OV3133-R,HGS,chr14,67179563,67835257,177,128.987,-0.131057,-0.12749855820348352,-0.11664958297137226
OV3133-R,HGS,chr14,67864742,68927091,40,26.6768,-0.626337,-0.6227785582034835,-0.6119295829713723
OV3133-R,HGS,chr14,68978941,74504093,546,392.821,0.371586,0.3751444417965165,0.38599341702862777
OV3133-R,HGS,chr14,74504727,82692786,603,429.812,0.661286,0.6648444417965166,0.6756934170286277
OV3133-R,HGS,chr14,85529662,104042247,1500,1091.55,0.492967,0.4965254417965165,0.5073744170286277
OV3133-R,HGS,chr14,104049581,105622003,82,45.1281,2.06665,2.0702084417965168,2.081057417028628
OV3133-R,HGS,chr14,105624454,105785850,20,6.76294,0.194095,0.19765344179651648,0.20850241702862773
OV3133-R,HGS,chr14,105837436,105914433,22,10.4113,2.3332,2.336758441796517,2.347607417028628
OV3133-R,HGS,chr14,105916778,106875054,116,69.2909,0.316328,0.3198864417965165,0.33073541702862774
OV3133-R,HGS,chr15,19878487,22428467,185,119.773,-1.06442,-1.0608615582034835,-1.0500125829713722
OV3133-R,HGS,chr15,22430930,30088833,661,433.969,-0.474544,-0.47098555820348353,-0.4601365829713723
OV3133-R,HGS,chr15,30088931,30611286,103,60.2781,0.133845,0.13740344179651648,0.14825241702862774
OV3133-R,HGS,chr15,30611286,32112363,116,80.0945,-0.618541,-0.6149825582034835,-0.6041335829713723
OV3133-R,HGS,chr15,32153884,32599826,77,46.0455,0.0140717,0.017630141796516497,0.028479117028627744
OV3133-R,HGS,chr15,32600132,41531232,906,660.077,-0.624125,-0.6205665582034835,-0.6097175829713724
OV3133-R,HGS,chr15,41535419,42511934,278,195.949,-0.0187969,-0.0152384582034835,-0.004389482971372255
OV3133-R,HGS,chr15,42512913,45689247,812,577.811,-0.653272,-0.6497135582034834,-0.6388645829713723
OV3133-R,HGS,chr15,47242190,47773370,31,24.4056,-0.183235,-0.17967655820348352,-0.16882758297137226
OV3133-R,HGS,chr15,47773687,50226092,299,243.43,1.06735,1.0709084417965165,1.0817574170286277
OV3133-R,HGS,chr15,50226926,50748898,106,86.8892,2.0759,2.0794584417965165,2.0903074170286278
OV3133-R,HGS,chr15,50749625,52886536,280,224.686,1.34205,1.3456084417965164,1.3564574170286277
OV3133-R,HGS,chr15,52938351,82138869,2652,1906.09,0.0359144,0.0394728417965165,0.050321817028627744
OV3133-R,HGS,chr15,82151401,82553566,81,56.8411,1.18464,1.1881984417965163,1.1990474170286276
OV3133-R,HGS,chr15,82553867,83970680,136,96.5951,0.501745,0.5053034417965165,0.5161524170286277
OV3133-R,HGS,chr15,83982262,85747862,225,153.114,1.00173,1.0052884417965164,1.0161374170286277
OV3133-R,HGS,chr15,86056890,101976614,943,658.672,0.00300774,0.0065661817965164985,0.017415157028627743
OV3133-R,HGS,chr16,14031,3810810,551,331.745,0.157138,0.1606964417965165,0.17154541702862774
OV3133-R,HGS,chr16,3850260,5090325,159,90.1916,1.17871,1.1822684417965164,1.1931174170286276
OV3133-R,HGS,chr16,5095420,11734090,257,177.627,-0.565553,-0.5619945582034834,-0.5511455829713723
OV3133-R,HGS,chr16,11736002,19155968,654,458.329,0.278234,0.28179244179651647,0.2926414170286277
OV3133-R,HGS,chr16,19156037,20311311,118,88.5187,-0.0792883,-0.0757298582034835,-0.06488088297137226
OV3133-R,HGS,chr16,20314616,27773219,964,670.524,-0.468908,-0.4653495582034835,-0.45450058297137225
OV3133-R,HGS,chr16,27776886,30986541,615,372.575,0.159148,0.1627064417965165,0.17355541702862776
OV3133-R,HGS,chr16,30991139,35902123,328,199.821,-0.663404,-0.6598455582034835,-0.6489965829713723
OV3133-R,HGS,chr16,46473918,47428910,119,92.2471,-0.335612,-0.33205355820348353,-0.3212045829713723
OV3133-R,HGS,chr16,47450385,55869797,532,380.826,-1.61537,-1.6118115582034835,-1.6009625829713723
OV3133-R,HGS,chr16,55871571,61654154,418,270.663,0.234938,0.2384964417965165,0.24934541702862775
OV3133-R,HGS,chr16,61655413,66587108,78,58.1976,-0.626246,-0.6226875582034834,-0.6118385829713723
OV3133-R,HGS,chr16,66587866,67453749,225,144.734,-0.0401474,-0.0365889582034835,-0.025739982971372255
OV3133-R,HGS,chr16,67457105,74508941,1086,747.576,-0.540424,-0.5368655582034835,-0.5260165829713723
OV3133-R,HGS,chr16,74532059,75545543,94,63.8556,0.101258,0.1048164417965165,0.11566541702862775
OV3133-R,HGS,chr16,75545767,89716612,680,446.756,-0.456981,-0.45342255820348354,-0.4425735829713723
OV3133-R,HGS,chr16,89716612,90186174,84,49.0655,-1.37944,-1.3758815582034836,-1.3650325829713723
OV3133-R,HGS,chr17,161404,1844018,196,123.337,-0.00896101,-0.005402568203483502,0.005446407028627743
OV3133-R,HGS,chr17,1844539,22525403,2801,1817.09,-0.562659,-0.5591005582034835,-0.5482515829713723
OV3133-R,HGS,chr17,26981748,29264288,414,254.992,0.358227,0.3617854417965165,0.37263441702862776
OV3133-R,HGS,chr17,29264410,44777678,2636,1797.4,-0.582828,-0.5792695582034835,-0.5684205829713723
OV3133-R,HGS,chr17,44777678,46299889,205,122.845,0.017656,0.0212144417965165,0.03206341702862774
OV3133-R,HGS,chr17,46302611,46693943,64,35.4144,0.874764,0.8783224417965165,0.8891714170286277
OV3133-R,HGS,chr17,46704744,48059481,240,166.579,-0.0342703,-0.0307118582034835,-0.019862882971372252
OV3133-R,HGS,chr17,48059861,49404271,171,112.394,-0.445436,-0.4418775582034835,-0.43102858297137225
OV3133-R,HGS,chr17,49404816,51268930,316,200.839,0.265691,0.2692494417965165,0.28009841702862776
OV3133-R,HGS,chr17,51273343,81550712,2949,2057.99,0.0395248,0.0430832417965165,0.053932217028627744
OV3133-R,HGS,chr17,81557251,83240468,147,87.2039,0.591835,0.5953934417965165,0.6062424170286277
OV3133-R,HGS,chr18,47271,2802599,172,139.964,-0.575277,-0.5717185582034835,-0.5608695829713723
OV3133-R,HGS,chr18,2884899,7686819,240,172.416,-1.55926,-1.5557015582034837,-1.5448525829713724
OV3133-R,HGS,chr18,7737983,15326070,560,426.805,-0.201368,-0.1978095582034835,-0.18696058297137225
OV3133-R,HGS,chr18,20949794,21869695,121,97.2199,-0.103174,-0.0996155582034835,-0.08876658297137226
OV3133-R,HGS,chr18,22182738,23352302,45,36.9675,1.02992,1.0334784417965164,1.0443274170286276
OV3133-R,HGS,chr18,23356536,23712851,71,53.472,-0.345482,-0.3419235582034835,-0.33107458297137227
OV3133-R,HGS,chr18,23747909,23954695,65,46.5353,0.670062,0.6736204417965166,0.6844694170286277
OV3133-R,HGS,chr18,24019877,25327722,100,77.2988,-0.259933,-0.25637455820348354,-0.24552558297137228
OV3133-R,HGS,chr18,26016267,28665895,92,71.5325,0.995715,0.9992734417965166,1.0101224170286278
OV3133-R,HGS,chr18,29196322,33047593,220,179.739,-1.06474,-1.0611815582034836,-1.0503325829713723
OV3133-R,HGS,chr18,33123908,34838850,85,65.1934,0.45603,0.4595884417965165,0.47043741702862774
OV3133-R,HGS,chr18,34848277,35332892,65,49.7996,1.46722,1.4707784417965164,1.4816274170286277
OV3133-R,HGS,chr18,35336113,37259274,143,112.126,0.481859,0.48541744179651647,0.4962664170286277
OV3133-R,HGS,chr18,37264653,47231017,328,238.658,-1.07393,-1.0703715582034836,-1.0595225829713724
OV3133-R,HGS,chr18,47231081,62576983,716,542.731,-0.37205,-0.3684915582034835,-0.35764258297137225
OV3133-R,HGS,chr18,62577153,79143890,477,370.012,-0.0722018,-0.0686433582034835,-0.05779438297137225
OV3133-R,HGS,chr18,79193160,80202942,63,42.5078,-0.469299,-0.46574055820348353,-0.4548915829713723
OV3133-R,HGS,chr19,60655,8868618,815,474.265,0.155014,0.1585724417965165,0.16942141702862776
OV3133-R,HGS,chr19,8871444,9094196,201,143.2,-0.972424,-0.9688655582034834,-0.9580165829713723
OV3133-R,HGS,chr19,9102236,12581764,685,463.357,-0.10422,-0.10066155820348349,-0.08981258297137225
OV3133-R,HGS,chr19,12582787,17202315,659,383.634,0.342981,0.34653944179651647,0.3573884170286277
OV3133-R,HGS,chr19,17205237,19714180,357,187.807,0.00833032,0.0118887617965165,0.022737737028627743
OV3133-R,HGS,chr19,19714301,21807817,191,148.605,-0.410067,-0.40650855820348353,-0.39565958297137227
OV3133-R,HGS,chr19,21807817,22664791,81,62.2209,-0.919989,-0.9164305582034834,-0.9055815829713723
OV3133-R,HGS,chr19,22664791,22976573,32,26.0286,-1.67048,-1.6669215582034835,-1.6560725829713723
OV3133-R,HGS,chr19,22976573,24162489,90,71.8868,-0.944256,-0.9406975582034834,-0.9298485829713723
OV3133-R,HGS,chr19,28724163,31279770,53,37.8634,0.254658,0.2582164417965165,0.26906541702862774
OV3133-R,HGS,chr19,32347181,33814222,192,137.27,1.05447,1.0580284417965165,1.0688774170286277
OV3133-R,HGS,chr19,34022622,35768594,285,175.828,0.165276,0.1688344417965165,0.17968341702862775
OV3133-R,HGS,chr19,35777803,38946103,619,413.982,-0.107284,-0.1037255582034835,-0.09287658297137226
OV3133-R,HGS,chr19,38952515,42729187,566,329.792,0.227827,0.2313854417965165,0.24223441702862775
OV3133-R,HGS,chr19,42729187,43267965,86,66.0422,-0.713842,-0.7102835582034834,-0.6994345829713723
OV3133-R,HGS,chr19,43267965,43608177,47,25.2195,-0.0544297,-0.050871258203483496,-0.04002228297137225
OV3133-R,HGS,chr19,43610887,47169933,554,357.102,0.493254,0.4968124417965165,0.5076614170286278
OV3133-R,HGS,chr19,47197193,52416490,932,574.281,0.206239,0.2097974417965165,0.22064641702862775
OV3133-R,HGS,chr19,52416490,58599511,1419,977.697,-0.100616,-0.0970575582034835,-0.08620858297137225
OV3133-R,HGS,chr20,60132,1934794,172,110.137,-0.152208,-0.14864955820348352,-0.13780058297137227
OV3133-R,HGS,chr20,1937231,4862136,374,246.323,0.342292,0.3458504417965165,0.35669941702862773
OV3133-R,HGS,chr20,4867759,9453524,228,177.333,-0.0634355,-0.059877058203483505,-0.04902808297137226
OV3133-R,HGS,chr20,9457389,26114052,809,591.859,0.396054,0.3996124417965165,0.41046141702862776
OV3133-R,HGS,chr20,30214865,35606421,770,491.128,0.348659,0.3522174417965165,0.36306641702862774
OV3133-R,HGS,chr20,35607066,36528175,169,116.775,0.74192,0.7454784417965166,0.7563274170286277
OV3133-R,HGS,chr20,36544824,43540920,534,357.335,-0.0370163,-0.0334578582034835,-0.022608882971372257
OV3133-R,HGS,chr20,43540920,49514430,708,464.388,0.320704,0.3242624417965165,0.33511141702862773
OV3133-R,HGS,chr20,49517534,54214468,238,164,0.857314,0.8608724417965166,0.8717214170286277
OV3133-R,HGS,chr20,54215247,58103970,152,107.796,0.0831873,0.0867457417965165,0.09759471702862775
OV3133-R,HGS,chr20,58153492,58459827,46,33.133,0.94745,0.9510084417965166,0.9618574170286277
OV3133-R,HGS,chr20,58513806,61852945,179,125.331,0.24402,0.24757844179651647,0.2584274170286277
OV3133-R,HGS,chr20,61894856,64303247,201,113.097,1.09603,1.0995884417965165,1.1104374170286277
OV3133-R,HGS,chr21,8594486,18561810,304,237.305,-0.223168,-0.21960955820348352,-0.20876058297137226
OV3133-R,HGS,chr21,20998481,25574071,31,25.1701,-0.671587,-0.6680285582034835,-0.6571795829713724
OV3133-R,HGS,chr21,25585679,39202555,1068,808.005,0.0231244,0.026682841796516497,0.03753181702862774
OV3133-R,HGS,chr21,39209918,39801369,77,60.0245,0.602673,0.6062314417965166,0.6170804170286277
OV3133-R,HGS,chr21,39801589,46511635,623,382.526,0.143711,0.1472694417965165,0.15811841702862775
OV3133-R,HGS,chr21,46529075,46691303,34,21.8114,-0.510841,-0.5072825582034834,-0.49643358297137224
OV3133-R,HGS,chr22,15325673,27060356,1261,772.613,-0.488521,-0.4849625582034835,-0.47411358297137224
OV3133-R,HGS,chr22,27748480,29267577,117,81.0194,-0.533538,-0.5299795582034834,-0.5191305829713723
OV3133-R,HGS,chr22,29272171,30375690,185,114.73,-0.0676662,-0.0641077582034835,-0.05325878297137225
OV3133-R,HGS,chr22,30379548,35262465,440,293.045,-0.625112,-0.6215535582034835,-0.6107045829713723
OV3133-R,HGS,chr22,35263029,39131079,487,290.94,0.219642,0.2232004417965165,0.23404941702862775
OV3133-R,HGS,chr22,39132672,50799199,1059,676.815,-0.416169,-0.4126105582034835,-0.40176158297137227
OV3133-R,HGS,chrX,291454,11772722,346,205.171,-0.103681,-0.1001225582034835,-0.08927358297137225
OV3133-R,HGS,chrX,11774967,15525416,248,164.356,0.641543,0.6451014417965165,0.6559504170286277
OV3133-R,HGS,chrX,15525976,32362992,928,637.059,0.159941,0.1634994417965165,0.17434841702862774
OV3133-R,HGS,chrX,32364523,50634000,1179,731.602,-0.110185,-0.1066265582034835,-0.09577758297137226
OV3133-R,HGS,chrX,50634280,52054301,44,24.4128,0.538788,0.5423464417965166,0.5531954170286277
OV3133-R,HGS,chrX,52061971,52192121,21,11.003,1.91781,1.9213684417965164,1.9322174170286277
OV3133-R,HGS,chrX,52199791,57910821,510,308.102,0.406988,0.4105464417965165,0.42139541702862776
OV3133-R,HGS,chrX,62779364,114909385,2645,1703.87,0.053736,0.0572944417965165,0.06814341702862774
OV3133-R,HGS,chrX,114909545,118443743,123,86.7689,0.666153,0.6697114417965165,0.6805604170286277
OV3133-R,HGS,chrX,118444304,120381033,253,166.786,1.72015,1.7237084417965165,1.7345574170286278
OV3133-R,HGS,chrX,120428432,124025938,194,138.006,2.23016,2.233718441796517,2.244567417028628
OV3133-R,HGS,chrX,124030920,124896290,81,57.5347,1.56204,1.5655984417965165,1.5764474170286278
OV3133-R,HGS,chrX,124963522,130013399,128,82.1294,0.657555,0.6611134417965165,0.6719624170286277
OV3133-R,HGS,chrX,130014437,141590718,731,493.348,1.08747,1.0910284417965164,1.1018774170286276
OV3133-R,HGS,chrX,141625940,155524663,774,463.325,0.691444,0.6950024417965165,0.7058514170286276
OV3133-R,HGS,chrX,155545033,156023232,54,40.2191,-0.0544791,-0.0509206582034835,-0.04007168297137226
OV3133-R2,HGS,chr1,14425,1218665,72,45.6234,-0.233545,-0.22981924275000004,-0.2250147038983051
OV3133-R2,HGS,chr1,1233655,1786522,89,49.571,0.833308,0.83703375725,0.8418382961016949
OV3133-R2,HGS,chr1,1786791,11127196,659,434.221,0.199805,0.20353075724999997,0.2083352961016949
OV3133-R2,HGS,chr1,11127592,27006990,1982,1303.31,-0.0314894,-0.02776364275000005,-0.022959103898305102
OV3133-R2,HGS,chr1,27099186,27885492,117,72.7614,0.365796,0.36952175724999997,0.37432629610169493
OV3133-R2,HGS,chr1,27885792,28769219,133,99.4293,0.941212,0.94493775725,0.9497422961016949
OV3133-R2,HGS,chr1,28769287,34763171,517,341.22,-0.036735,-0.03300924275000004,-0.028204703898305098
OV3133-R2,HGS,chr1,34763171,35631393,139,109.216,0.622899,0.6266247572499999,0.6314292961016948
OV3133-R2,HGS,chr1,35636278,38709773,346,244.168,-0.0416328,-0.03790704275000005,-0.0331025038983051
OV3133-R2,HGS,chr1,38710549,39269477,47,37.999,0.72971,0.7334357572499999,0.7382402961016948
OV3133-R2,HGS,chr1,39269477,88832898,3626,2802.17,-0.0769947,-0.07326894275000005,-0.0684644038983051
OV3133-R2,HGS,chr1,88833029,89267174,92,70.2108,0.595547,0.59927275725,0.6040772961016949
OV3133-R2,HGS,chr1,89267368,92607773,257,207.804,-0.0692869,-0.06556114275000005,-0.0607566038983051
OV3133-R2,HGS,chr1,92622215,98695736,322,257.355,0.723293,0.7270187572499999,0.7318232961016948
OV3133-R2,HGS,chr1,98698683,103018938,279,229.922,-0.0749341,-0.07120834275000006,-0.06640380389830511
OV3133-R2,HGS,chr1,103021635,107436851,103,79.6544,-0.518121,-0.5143952427500001,-0.5095907038983052
OV3133-R2,HGS,chr1,107460303,108904309,173,139.486,0.132497,0.13622275724999997,0.1410272961016949
OV3133-R2,HGS,chr1,108914255,109415419,136,97.9931,0.94379,0.9475157572499999,0.9523202961016949
OV3133-R2,HGS,chr1,109421773,110848670,219,139.747,0.264885,0.26861075724999994,0.2734152961016949
OV3133-R2,HGS,chr1,110854297,121568884,1109,854.225,-0.0901289,-0.08640314275000005,-0.0815986038983051
OV3133-R2,HGS,chr1,143401653,143874909,32,21.1734,0.361169,0.36489475725,0.36969929610169494
OV3133-R2,HGS,chr1,143875996,145753115,91,67.3881,0.801274,0.80499975725,0.8098042961016949
OV3133-R2,HGS,chr1,145771695,146134330,159,111.034,1.13485,1.13857575725,1.1433802961016948
OV3133-R2,HGS,chr1,146138200,146143231,14,8.76802,2.61343,2.61715575725,2.6219602961016952
OV3133-R2,HGS,chr1,146143231,150092456,402,289.012,0.991485,0.9952107572499999,1.0000152961016948
OV3133-R2,HGS,chr1,150093465,152114131,558,395.168,1.3451,1.34882575725,1.3536302961016948
OV3133-R2,HGS,chr1,152128663,152350848,75,40.7959,0.663227,0.6669527572499999,0.6717572961016949
OV3133-R2,HGS,chr1,152350848,152354258,13,8.6709,-0.56138,-0.5576542427500001,-0.5528497038983051
OV3133-R2,HGS,chr1,152354258,152656424,27,15.2355,0.830155,0.8338807572499999,0.8386852961016948
OV3133-R2,HGS,chr1,152664374,155359511,648,424.977,1.34775,1.35147575725,1.3562802961016949
OV3133-R2,HGS,chr1,155360254,156347042,280,197.652,0.728633,0.7323587572499999,0.7371632961016948
OV3133-R2,HGS,chr1,156367684,164788249,1150,802.114,-0.231163,-0.22743724275000005,-0.2226327038983051
OV3133-R2,HGS,chr1,164792421,168542169,281,208.338,0.244801,0.24852675724999995,0.2533312961016949
OV3133-R2,HGS,chr1,168543832,174448550,589,473.508,-0.209322,-0.20559624275000005,-0.2007917038983051
OV3133-R2,HGS,chr1,174448550,176557261,95,71.4115,0.425423,0.42914875724999996,0.4339532961016949
OV3133-R2,HGS,chr1,176594513,182575604,561,422.594,-0.250166,-0.24644024275000004,-0.2416357038983051
OV3133-R2,HGS,chr1,182579879,185120565,305,231.627,-0.687056,-0.6833302427500001,-0.6785257038983051
OV3133-R2,HGS,chr1,185124904,185990478,68,58.6977,-0.150175,-0.14644924275000004,-0.1416447038983051
OV3133-R2,HGS,chr1,185993123,196998336,370,312.282,-0.7835,-0.7797742427500001,-0.7749697038983051
OV3133-R2,HGS,chr1,197002420,197156965,62,54.4521,-0.228295,-0.22456924275000004,-0.2197647038983051
OV3133-R2,HGS,chr1,197157645,200565679,153,126.224,-0.7797,-0.77597424275,-0.7711697038983051
OV3133-R2,HGS,chr1,200569855,200921399,71,59.9482,0.00289168,0.006617437249999952,0.0114219761016949
OV3133-R2,HGS,chr1,200921695,201316744,115,64.7813,-1.24337,-1.23964424275,-1.2348397038983052
OV3133-R2,HGS,chr1,201318584,202602581,225,152.287,-0.537787,-0.5340612427500001,-0.5292567038983051
OV3133-R2,HGS,chr1,202602936,208217528,898,612.716,-0.115869,-0.11214324275000005,-0.1073387038983051
OV3133-R2,HGS,chr1,208217806,223796622,918,726.757,-0.681099,-0.6773732427500001,-0.6725687038983051
OV3133-R2,HGS,chr1,223798203,233379158,754,565.612,0.41847,0.42219575724999997,0.42700029610169493
OV3133-R2,HGS,chr1,233379158,236592171,279,222.842,0.109312,0.11303775724999995,0.1178422961016949
OV3133-R2,HGS,chr1,236592477,241879353,347,280.513,-0.352555,-0.34882924275000005,-0.3440247038983051
OV3133-R2,HGS,chr1,241881863,246966939,311,251.542,0.0203435,0.02406925724999995,0.0288737961016949
OV3133-R2,HGS,chr1,246967302,248574821,232,168.178,-0.329343,-0.32561724275000004,-0.3208127038983051
OV3133-R2,HGS,chr1,248626167,248627138,4,3.2034,-6.86068,-6.8569542427500005,-6.852149703898306
OV3133-R2,HGS,chr1,248638230,248937126,41,28.2542,-0.224185,-0.22045924275000003,-0.2156547038983051
OV3133-R2,HGS,chr2,41500,8750345,259,187.542,-0.644902,-0.6411762427500001,-0.6363717038983051
OV3133-R2,HGS,chr2,8751432,8908768,35,29.7049,0.295894,0.29961975724999995,0.3044242961016949
OV3133-R2,HGS,chr2,8943123,10124903,133,106.507,0.975198,0.9789237572499999,0.9837282961016949
OV3133-R2,HGS,chr2,10126804,15631002,278,208.312,0.484175,0.48790075725,0.49270529610169495
OV3133-R2,HGS,chr2,15700318,25956493,565,433.519,-0.0573991,-0.05367334275000005,-0.0488688038983051
OV3133-R2,HGS,chr2,25981130,27566963,427,282.896,0.499565,0.5032907572499999,0.5080952961016949
OV3133-R2,HGS,chr2,27566963,37237912,826,632.965,0.844272,0.8479977572499999,0.8528022961016949
OV3133-R2,HGS,chr2,37241562,39769237,242,198.803,0.477058,0.48078375724999994,0.4855882961016949
OV3133-R2,HGS,chr2,39769653,43959313,227,180.798,1.02241,1.02613575725,1.030940296101695
OV3133-R2,HGS,chr2,43960485,53888043,444,360.299,0.297379,0.30110475724999997,0.3059092961016949
OV3133-R2,HGS,chr2,53888649,64593058,707,580.284,0.482948,0.48667375724999995,0.4914782961016949
OV3133-R2,HGS,chr2,64631593,64636383,11,9.40123,1.72689,1.73061575725,1.735420296101695
OV3133-R2,HGS,chr2,64636632,70676900,380,294.932,0.482149,0.48587475724999996,0.4906792961016949
OV3133-R2,HGS,chr2,70677665,84681562,778,556.6,0.20256,0.20628575724999995,0.21109029610169489
OV3133-R2,HGS,chr2,84685276,87980851,508,376.091,0.449075,0.45280075724999996,0.4576052961016949
OV3133-R2,HGS,chr2,87985688,92034838,215,145.093,0.180108,0.18383375724999995,0.18863829610169489
OV3133-R2,HGS,chr2,94795789,127903310,2415,1793.1,0.00876096,0.012486717249999951,0.0172912561016949
OV3133-R2,HGS,chr2,127903899,138571977,714,537.538,-0.191271,-0.18754524275000004,-0.1827407038983051
OV3133-R2,HGS,chr2,138572592,144389307,151,128.082,1.109,1.11272575725,1.1175302961016949
OV3133-R2,HGS,chr2,144389437,181063494,2962,2428.52,0.330118,0.33384375725,0.33864829610169495
OV3133-R2,HGS,chr2,181458104,185809180,248,215.769,0.854572,0.8582977572499999,0.8631022961016949
OV3133-R2,HGS,chr2,185813491,198085520,791,653.716,0.393277,0.39700275724999995,0.4018072961016949
OV3133-R2,HGS,chr2,198085520,202467723,501,398.178,-0.0513187,-0.04759294275000005,-0.0427884038983051
OV3133-R2,HGS,chr2,202469415,202973591,67,55.4608,0.539831,0.5435567572499999,0.5483612961016948
OV3133-R2,HGS,chr2,202974292,217920315,1065,836.136,-0.0993207,-0.09559494275000005,-0.0907904038983051
OV3133-R2,HGS,chr2,217920582,218547124,131,88.902,0.881471,0.8851967572499999,0.8900012961016949
