cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
TOV2881EP,HGS,chr19,19626461,21058045,145,108.736,0.783539,0.7956255635528474,0.8250190444444445
TOV2881EP,HGS,chr19,21083961,24162489,280,224.266,-0.353664,-0.3415774364471525,-0.3121839555555554
TOV2881EP,HGS,chr19,28724163,33811862,243,175.853,1.31017,1.3222565635528474,1.3516500444444446
TOV2881EP,HGS,chr19,33813628,44892486,1898,1235.74,1.03194,1.0440265635528474,1.0734200444444446
TOV2881EP,HGS,chr19,44892820,45689293,116,63.5933,1.57372,1.585806563552847,1.6152000444444443
TOV2881EP,HGS,chr19,45701733,50859632,727,416.798,-0.137086,-0.1249994364471526,-0.0956059555555554
TOV2881EP,HGS,chr19,50859927,52511361,368,263.775,-0.37593,-0.3638434364471525,-0.3344499555555554
TOV2881EP,HGS,chr19,52511361,52951601,108,81.9221,-0.843338,-0.8312514364471526,-0.8018579555555555
TOV2881EP,HGS,chr19,52952661,58040556,1167,814.399,-0.374099,-0.3620124364471526,-0.3326189555555555
TOV2881EP,HGS,chr19,58045049,58599511,126,78.6887,-0.119589,-0.1075024364471526,-0.0781089555555554
TOV2929D,HGS,chr19,60655,8868618,815,478.595,-0.350783,-0.4078579554627696,-0.4499766406458787
TOV2929D,HGS,chr19,8871444,9036068,197,141.24,-1.2801,-1.3371749554627697,-1.379293640645879
TOV2929D,HGS,chr19,9093233,12699835,728,495.183,-0.504328,-0.5614029554627696,-0.6035216406458787
TOV2929D,HGS,chr19,12701277,19627333,948,530.747,-0.138318,-0.1953929554627696,-0.2375116406458787
TOV2929D,HGS,chr19,19630148,24162489,423,331.383,-0.519471,-0.5765459554627697,-0.6186646406458787
TOV2929D,HGS,chr19,28724163,32931619,163,121.464,3.14295,3.0858750445372305,3.0437563593541213
TOV2929D,HGS,chr19,32933437,33811862,80,53.7919,2.5745,2.5174250445372306,2.475306359354122
TOV2929D,HGS,chr19,33813628,35768594,287,178.499,1.19148,1.1344050445372305,1.0922863593541214
TOV2929D,HGS,chr19,35777803,36610755,151,98.1708,0.694121,0.6370460445372303,0.5949273593541213
TOV2929D,HGS,chr19,36626117,39539631,558,371.405,1.37696,1.3198850445372303,1.2777663593541213
TOV2929D,HGS,chr19,39602020,44635512,874,567.109,-0.993786,-1.0508609554627697,-1.0929796406458787
TOV2929D,HGS,chr19,44649744,49976651,753,431.566,-0.119137,-0.1762119554627696,-0.2183306406458787
TOV2929D,HGS,chr19,49979015,52416490,468,312.728,-0.925269,-0.9823439554627696,-1.0244626406458788
TOV2929D,HGS,chr19,52416490,52970426,131,98.8944,-1.45864,-1.5157149554627696,-1.5578336406458786
TOV2929D,HGS,chr19,53009345,58599511,1288,885.807,-0.906356,-0.9634309554627696,-1.0055496406458788
TOV3121D,HGS,chr19,60655,2524362,127,75.0068,0.130438,0.015932154531168,-0.0169712154150198
TOV3121D,HGS,chr19,2524367,8323368,625,372.689,-0.511523,-0.626028845468832,-0.6589322154150198
TOV3121D,HGS,chr19,8323387,8868618,63,39.5566,0.406487,0.291981154531168,0.2590777845849801
TOV3121D,HGS,chr19,8871444,9036068,197,143.154,-0.321384,-0.435889845468832,-0.4687932154150198
TOV3121D,HGS,chr19,9093233,19630389,1677,1043.73,0.601772,0.4872661545311679,0.4543627845849801
TOV3121D,HGS,chr19,19630411,21767487,218,171.251,0.252361,0.137855154531168,0.1049517845849801
TOV3121D,HGS,chr19,21807564,24162489,204,164.033,-0.00104746,-0.115553305468832,-0.1484566754150198
TOV3121D,HGS,chr19,28724163,58599511,4751,3168.13,0.431637,0.317131154531168,0.2842277845849801
TOV3121EP,HGS,chr19,60655,2515204,126,73.8682,0.172998,0.1849578868724188,0.192220963942621
TOV3121EP,HGS,chr19,2524240,8323368,626,371.837,-0.44626,-0.4343001131275811,-0.4270370360573789
TOV3121EP,HGS,chr19,8323387,8868618,63,39.3805,0.54825,0.5602098868724188,0.567472963942621
TOV3121EP,HGS,chr19,8871444,9036068,197,142.674,-0.223422,-0.2114621131275812,-0.204199036057379
TOV3121EP,HGS,chr19,9093233,14841892,1029,680.191,0.685793,0.6977528868724188,0.705015963942621
TOV3121EP,HGS,chr19,14863769,19711832,670,374.784,-0.462459,-0.4504991131275812,-0.443236036057379
TOV3121EP,HGS,chr19,19711832,23506051,356,283.749,-0.984407,-0.9724471131275813,-0.965184036057379
TOV3121EP,HGS,chr19,23597523,24162489,44,34.8577,-0.437071,-0.4251111131275811,-0.4178480360573789
TOV3121EP,HGS,chr19,28724163,58599511,4751,3155.94,0.612925,0.6248848868724188,0.6321479639426211
TOV3133D,HGS,chr19,60655,11616907,1464,903.14,0.0384778,0.0146052293160813,0.0354577337974848
TOV3133D,HGS,chr19,11616907,12581499,236,185.088,-0.358698,-0.3825705706839187,-0.3617180662025152
TOV3133D,HGS,chr19,12581499,13960642,202,119.028,0.119081,0.0952084293160813,0.1160609337974848
TOV3133D,HGS,chr19,13961669,20039403,852,488.48,0.800281,0.7764084293160813,0.7972609337974849
TOV3133D,HGS,chr19,20104179,22215692,201,155.502,0.130371,0.1064984293160813,0.1273509337974848
TOV3133D,HGS,chr19,22303698,23262486,87,69.9309,-0.670663,-0.6945355706839187,-0.6736830662025152
TOV3133D,HGS,chr19,23341902,24162489,69,55.0519,0.0412072,0.0173346293160813,0.0381871337974848
TOV3133D,HGS,chr19,28724163,33814222,245,176.354,1.24498,1.2211074293160813,1.2419599337974847
TOV3133D,HGS,chr19,34022622,35284878,171,115.188,0.639748,0.6158754293160813,0.6367279337974848
TOV3133D,HGS,chr19,35284897,35768594,114,62.0538,1.18395,1.1600774293160814,1.1809299337974848
TOV3133D,HGS,chr19,35777803,37893324,431,319.557,0.507065,0.4831924293160813,0.5040449337974848
TOV3133D,HGS,chr19,37893324,38838617,165,85.046,0.980598,0.9567254293160812,0.9775779337974848
TOV3133D,HGS,chr19,38838802,42243077,533,309.225,0.495742,0.4718694293160813,0.4927219337974848
TOV3133D,HGS,chr19,42243077,43508879,168,116.065,-0.191025,-0.2148975706839186,-0.1940450662025152
TOV3133D,HGS,chr19,43511379,44892942,315,223.181,0.927744,0.9038714293160812,0.9247239337974849
TOV3133D,HGS,chr19,44893738,45688596,114,61.7129,1.38104,1.3571674293160814,1.3780199337974848
TOV3133D,HGS,chr19,45689171,50047069,632,367.391,0.523352,0.4994794293160813,0.5203319337974849
TOV3133D,HGS,chr19,50058695,58128959,1759,1217.41,0.169128,0.1452554293160813,0.1661079337974848
TOV3133D,HGS,chr19,58128959,58599511,106,64.8527,0.541077,0.5172044293160813,0.5380569337974849
TOV3133G,HGS,chr19,60655,8868618,815,474.469,0.0986749,0.1251218701836199,0.1362365981104112
TOV3133G,HGS,chr19,8871444,9036068,197,140.327,-1.02866,-1.0022130298163798,-0.9910983018895888
TOV3133G,HGS,chr19,9093233,12581499,688,465.511,-0.172354,-0.14590702981638,-0.1347923018895888
TOV3133G,HGS,chr19,12581499,20259158,1076,619.781,0.341942,0.36838897018362,0.3795036981104112
TOV3133G,HGS,chr19,20259158,21933248,143,109.857,-0.154396,-0.12794902981638,-0.1168343018895887
TOV3133G,HGS,chr19,21970648,22665312,72,55.4426,-0.80801,-0.78156302981638,-0.7704483018895888
TOV3133G,HGS,chr19,22685184,22988451,33,27.0576,-1.49893,-1.47248302981638,-1.4613683018895889
TOV3133G,HGS,chr19,23127808,24162489,87,69.3202,-0.744015,-0.71756802981638,-0.7064533018895888
TOV3133G,HGS,chr19,28724163,31279770,53,37.8763,0.136689,0.16313597018362,0.1742506981104112
TOV3133G,HGS,chr19,32347181,33811862,190,136.156,0.75463,0.78107697018362,0.7921916981104112
TOV3133G,HGS,chr19,33813628,42589090,1465,915.799,-0.0759788,-0.04953182981638,-0.0384171018895887
TOV3133G,HGS,chr19,42589413,43262178,92,70.5535,-0.832053,-0.8056060298163801,-0.7944913018895888
TOV3133G,HGS,chr19,43267724,43608177,48,26.0634,-0.200471,-0.17402402981638,-0.1629093018895888
TOV3133G,HGS,chr19,43610887,52416771,1487,932.506,0.246719,0.27316597018362,0.2842806981104112
TOV3133G,HGS,chr19,52431419,58599511,1418,977.269,-0.147737,-0.12129002981638,-0.1101753018895888
TOV3392D,CC,chr19,60655,2524362,127,76.4118,-0.144578,-0.1794482372046456,-0.1590132131386859
TOV3392D,CC,chr19,2524367,8862966,683,416.569,-0.559346,-0.5942162372046456,-0.5737812131386859
TOV3392D,CC,chr19,8863238,8978266,191,139.018,-1.19728,-1.2321502372046456,-1.211715213138686
TOV3392D,CC,chr19,8978266,24162489,2110,1410.46,0.15479,0.1199197627953544,0.140354786861314
TOV3392D,CC,chr19,28724163,33811862,243,180.449,0.313587,0.2787167627953544,0.299151786861314
TOV3392D,CC,chr19,33813628,37885149,695,494.077,0.0566064,0.0217361627953544,0.042171186861314
TOV3392D,CC,chr19,37885149,58599511,3815,2543.45,0.471905,0.4370347627953544,0.4574697868613141
TOV81D,LGS,chr19,60655,8868618,815,493.745,0.0800307,0.0781360707509534,0.0817561613248994
TOV81D,LGS,chr19,8871444,9036068,197,144.589,-0.92352,-0.9254146292490466,-0.9217945386751004
TOV81D,LGS,chr19,9093233,19680018,1696,1070.17,-0.0266719,-0.0285665292490465,-0.0249464386751005
TOV81D,LGS,chr19,19680018,24162489,403,325.125,-0.395998,-0.3978926292490466,-0.3942725386751005
TOV81D,LGS,chr19,28724163,35768594,530,363.528,0.0617046,0.0598099707509534,0.0634300613248994
TOV81D,LGS,chr19,35777803,37887585,417,315.905,-0.302534,-0.3044286292490466,-0.3008085386751005
TOV81D,LGS,chr19,37887585,42589090,761,449.886,-0.0472761,-0.0491707292490465,-0.0455506386751005
TOV81D,LGS,chr19,42589413,43259175,91,71.9278,-0.77384,-0.7757346292490466,-0.7721145386751005
TOV81D,LGS,chr19,43261787,44892942,343,244.754,-0.292851,-0.2947456292490465,-0.2911255386751005
TOV81D,LGS,chr19,44893738,50859632,842,493.227,0.0462635,0.0443688707509534,0.0479889613248994
TOV81D,LGS,chr19,50859927,52416490,350,256.216,-0.182788,-0.1846826292490465,-0.1810625386751005
TOV81D,LGS,chr19,52416490,52951086,124,94.8086,-0.658116,-0.6600106292490466,-0.6563905386751006
TOV81D,LGS,chr19,52951086,58599511,1295,914.398,-0.168482,-0.1703766292490465,-0.1667565386751005
